"02078110","ALPHA TECHNOLOGIES GROUP","24",15,23.03,6.74,1,2.04,-0.33,-0.61,0.7,1.83,-1.87,-0.27,-0.61,-0.19,-0.24,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.854,"","","","","",""
"02148910","ALTIGEN COMMUNICATIONS","22",4.1875,11.68,13.5,1.26,-0.92,0.57,-0.61,0.05,-0.26,-2.28,1.03,0,-0.53,-0.65,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9852,"","","","","",""
"04591910","AT HOME CORP SER A","24",14.125,16.44,399.95,2.08,-0.92,1.85,-0.61,1,-0.95,0.94,1.03,2.43,-0.61,-0.54,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0852,"","","","","",""
"03828R10","APPLIEDTHEORY CORP","24",6.125,16.49,23.36,1.5,-0.92,0.3,-0.61,-0.21,-0.8,-1.63,1.03,0,-0.4,-0.5,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0205,"","","","","",""
"01741R10","ALLEGHENY TECHNOLOGIES","37",18.125,8.06,81.31,0.88,1.29,0.71,1.12,-0.4,-0.78,0,-1.01,-0.33,0.45,-0.46,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.068,"","","","","",""
"00755F10","ADVANCED TISSUE SCIENCES","47",7.4375,29.12,59.84,0.96,-0.92,-1.01,-0.61,-0.24,0.84,-0.84,0.27,0,-0.62,-0.18,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104.869,"","","","","",""
"00194710","AT PLASTICS INC","28",1.75,9.53,33.27,1.11,-0.92,4,-0.61,-0.84,-0.9,-2.26,1.03,0,2.08,0.58,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2408,"","","","","",""
"01880410","ALLIANT TECHSYSTEMS INC","28",82.125,7.85,9.08,0.96,1.15,-0.69,-0.61,-0.15,-0.22,-0.47,-1.38,0.48,0.37,2.02,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1006,"","","","","",""
"04649910","ATALANTA/SOSNOFF CAP CP","4",10,13.08,9.06,1.1,3.34,1.78,-0.61,-0.81,-0.03,-1.95,-0.69,-0.32,-0.26,-0.65,-1.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8387,"","","","","",""
"04891310","ATLANTIC TECH VENTURES","46",3.1875,20.93,5.3,0.86,-0.92,-0.92,-0.61,0.5,0.39,-3.12,1.03,0,-0.53,-0.65,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.1155,"","","","","",""
"04879810","ATLANTIC REALTY TR","5",8.5625,10.58,3.56,0.37,-0.92,0,0.69,-0.69,-0.31,-2.71,1.03,0,0,-0.65,-1.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5533,"","","","","",""
"00207R10","ATMI INC","22",23.375,15.1835,29.69,1.16,0.18,-0.17,-0.61,0.34,-0.7,-0.52,-0.26,-0.56,-0.42,-0.6,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8892,"","","","","",""
"04951310","ATMEL CORP","22",15.1875,15.09,443.61,1.49,-0.38,-0.52,-0.61,2.36,0.31,1.07,1.03,-0.77,-0.5,0.26,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.604,"","","","","",""
"88636810","TIDEL TECHNOLOGIES INC","33",6.9375,20.97,17.28,1.24,0.51,-0.62,-0.61,1.76,1.8,-1.75,-1.14,-0.01,-0.26,-0.28,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0564,"","","","","",""
"04956010","ATMOS ENERGY CORP","51",20.625,7.59,31.8,0.26,-0.3,0.43,1.56,-0.68,-0.51,-0.56,1.03,-1.39,0.21,0.46,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.4776,"","","","","",""
"04961R10","ATOMIC BURRITO INC","19",0.390625,22.75,4.6,1.02,-0.92,0.57,-0.61,-0.13,-0.93,-4,0.5,0,2.36,-0.05,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6257,"","","","","",""
"02145A10","ALTEON WEBSYSTEMS INC","22",108.391,17.8,43.27,1.8,-0.92,-0.99,-0.61,2.79,-0.25,0.81,1.03,1.79,-0.66,-0.64,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8762,"","","","","",""
"04746510","ATHEY PRODUCTS CORP","12",1.21875,15.96,3.81,0.71,-0.92,4,-0.61,-0.83,-0.64,-4,1.03,-0.9,4,-0.49,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6641,"","","","","",""
"00754810","ADVANCED TECHNICAL PROD","28",3.6875,21.99,5.35,1.32,-0.92,2.54,-0.61,-0.66,-1.01,-3.02,1.03,0,4,0.21,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.693,"","","","","",""
"03833610","APTARGROUP INC","33",23.9375,7.96,35.95,0.7,0.69,0.14,-0.3,-0.51,-0.47,-0.37,-1.29,-0.41,0.06,-0.03,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8346,"","","","","",""
"04990410","ATRION CORPORATION","47",12.5625,9.63,2.04,0.37,0.95,3.23,-0.61,-0.64,0.03,-2.83,1.03,-1.45,0.78,-0.38,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.5676,"","","","","",""
"04648Y10","@TRACK COMMUNICATIONS","22",1.125,30.43,25.32,1.25,-0.92,0,-0.61,-0.62,-0.54,-2.76,-0.08,0,1.4,-0.65,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.965,"","","","","",""
"00817R10","AETRIUM INC","22",5.5625,15.24,9.47,1.01,-0.92,1.46,-0.61,-0.13,-0.56,-2.33,1.03,0.24,-0.09,-0.65,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7932,"","","","","",""
"04643310","ASTRONICS CORP","32",10.6875,11.22,5.02,0.81,0.89,0.3,-0.61,-0.75,-0.16,-2.32,-1.4,0,0.11,-0.01,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0128,"","","","","",""
"04962L10","ATRIX LABORATORIES INC","46",14.625,23.01,11.52,0.87,-0.92,-1.01,-0.61,0.05,0.59,-1.52,0.95,1.85,-0.65,2.11,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.8338,"","","","","",""
"00203R10","APT SATELLITE HLDGS LTD","49",4.0625,21.17,52.5,0.63,4,2.53,3.33,-0.62,-0.49,-1.35,-1.1,-0.15,-0.47,-0.59,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0522,"","","","","",""
"00208310","ATS MEDICAL INC","46",15.0625,16.29,21.87,0.61,-0.81,-0.6,-0.61,-0.06,0.06,-1.05,0.06,0.28,-0.65,-0.65,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.5247,"","","","","",""
"04312710","ARTESYN TECHNOLOGIES INC","22",29.125,16.58,37.06,1.24,0.02,-0.62,-0.61,1.12,0.08,-0.22,-1.14,0.08,-0.25,-0.41,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8346,"","","","","",""
"00207Q20","AT&T CANADA INC CL B","49",30.5,10.11,92.57,1.06,-0.92,-0.81,-0.61,-0.32,-0.41,0.46,1.03,0,-0.43,3.71,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.6271,"","","","","",""
"04986610","ATTORNEYS.COM","18",2.75,32.44,5.05,0.86,-0.92,-0.22,-0.61,-0.24,-0.34,-3.26,1.03,0,-0.42,-0.36,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.319,"","","","","",""
"00508X10","ACTUANT CORPORATION","26",3.9375,13.95,39.13,1.71,0,4,-0.02,0.02,-1.13,-1.58,-0.71,-0.09,4,1.48,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3734,"","","","","",""
"00493020","ACTIVISION INC","24",15,18.78,24.22,1.53,-0.92,-0.34,-0.61,1.95,-0.51,-0.98,1.03,0.6,0.47,-0.03,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6088,"","","","","",""
"05009510","ATWOOD OCEANICS INC","55",41.6875,11.74,13.82,1.26,-0.1,-0.2,-0.61,0.34,-0.07,-0.65,-0.55,0.51,-0.51,-0.34,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.4554,"","","","","",""
"22747810","A.T. CROSS CO","21",5.375,12.23,15.26,0.53,-0.92,1.06,-0.61,-0.75,-0.14,-2.02,1.03,0,0.46,-0.65,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2665,"","","","","",""
"00194110","ATI TECHNOLOGIES INC","24",8.1875,16.41,218.07,1.32,-0.92,-0.02,-0.61,-0.77,-0.6,0.14,0.08,0.59,-0.12,-0.65,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4922,"","","","","",""
"03512820","ANGLOGOLD LTD","29",18.375,10.22,195.71,0.69,0.7,-0.05,2.38,-0.77,-0.74,0.63,-1.04,-0.57,-0.23,-0.18,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7333,"","","","","",""
"05047310","AUBURN NATIONAL BANC INC","2",13,8.29,3.93,0.64,0.31,0.33,0.61,-0.83,-0.4,-2.35,-0.52,-0.74,-0.23,1.18,-0.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0951,"","","","","",""
"05301510","AUTOMATIC DATA PROCESSNG","24",66.875,7.44,627.21,1.06,-0.48,-0.86,-0.41,-0.54,0.05,2.35,-1.39,-0.33,-0.57,-0.62,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4738,"","","","","",""
"M1534210","AUDIOCODES LTD","47",85.125,17.34,17.52,1.2,-0.69,-0.95,-0.61,1.5,0.71,0.01,-1.09,0.37,-0.66,-0.65,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.4696,"","","","","",""
"05106U10","AUGUST TECHNOLOGY CORP","47",13.25,6.46,12.59,0.8,-0.92,-0.53,-0.61,-0.1,-0.26,-1.52,1.03,0.39,-0.63,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0154,"","","","","",""
"05150310","AULT INC","22",8.25,20.84,4.46,0.89,0.45,0.67,-0.61,0.45,-0.3,-2.58,1.03,-0.91,0.79,-0.49,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.155,"","","","","",""
"05267310","AUTHORISZOR INC","24",7.5,42.47,17.41,1,-0.92,-0.5,-0.61,-0.74,3.94,-1.69,1.03,0,-0.68,-0.65,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.691,"","","","","",""
"05329Q10","AUTONOMY CORP PLC ADR","24",55,8.44,124.95,1.13,-0.92,-1.09,-0.61,-0.83,-0.26,1.08,1.03,0,0,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5502,"","","","","",""
"05349910","AVAYA INC","22",22.9375,42.59,278.29,1.07,-0.92,0,-0.61,-0.77,-0.26,1.03,1.03,0,0.26,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.726,"","","","","",""
"05379B10","AVISTA CORP","50",22.5,19.47,47.14,0.55,-0.92,0.39,0.22,0.61,-0.14,-0.23,1.03,-2.52,4,1.37,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.1992,"","","","","",""
"05349110","AVANT IMMUNOTHERAPEUTICS","46",10.8125,27.63,54.96,0.82,-0.92,-1.06,-0.61,0.73,3.15,-0.63,0.79,0,-0.68,-0.63,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110.645,"","","","","",""
"05348410","AVALONBAY COMMUNITIES","5",47.6875,4.41,66.63,0.69,0.32,0.8,1.24,-0.52,-0.03,0.54,-1.29,-0.22,-0.54,0.01,-0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6595,"","","","","",""
"05072710","AUDIO VISUAL SERVICES CP","24",0.5,29.03,23.9,1.71,-0.92,4,-0.61,-0.57,-1.19,-3.37,1.03,0,4,3.2,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.604,"","","","","",""
"00485320","ACORN HOLDING CORP","8",1.75,20.33,1.63,1.16,-0.15,4,-0.61,0.08,0.18,-4,1.03,0,0.77,-0.65,0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4121,"","","","","",""
"05367L10","AVICI SYSTEMS INC","22",95.125,42.59,46.04,1.53,-0.92,0,-0.61,1.75,-0.26,0.76,1.03,1.85,0,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.562,"","","","","",""
"03037B10","AMERICAN VANTAGE CO","21",1.9375,19.62,4.89,0.79,-0.92,4,-0.61,-0.39,-0.56,-3.53,1.03,-1.57,-0.39,-0.65,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8693,"","","","","",""
"05389310","AVOCENT CORPORATION","22",55.125,19.27,42.78,1.28,-0.92,0,-0.61,0.54,1.3,0.33,1.03,0.85,0,-0.65,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.357,"","","","","",""
"03037110","AMERICAN VANGUARD CORP","28",7.75,19.28,2.69,0.62,3.65,2.12,0.06,-0.72,0.23,-2.98,-0.51,-0.72,1.8,-0.43,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2672,"","","","","",""
"05336P10","AVADO BRANDS INC","19",0.75,17.94,25.33,0.96,-0.92,4,2.54,0.02,-1.13,-3.04,1.03,-1.24,4,2.57,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8173,"","","","","",""
"05356110","AVENTIS","28",75.3125,7.96,778.01,0.93,-0.92,-0.69,-0.41,-0.83,0.02,2.58,1.03,-0.55,-0.52,0.06,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9718,"","","","","",""
"05356610","AVENUE A INC","24",5,15.94,58.12,1.15,-0.92,0.22,-0.61,-0.44,-0.26,-1.13,1.03,0.68,-0.51,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8248,"","","","","",""
"05366T10","AVIATION GENERAL INC","36",2.46875,29.69,6.37,0.84,-0.65,0.01,-0.61,-0.76,0.09,-3.17,-1.24,0,0.09,-0.65,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.802,"","","","","",""
"05369010","AVIGEN INC","46",39.75,25.46,16.93,0.77,-0.92,-0.84,-0.61,-0.12,1.62,-0.55,1.03,0,-0.68,-0.59,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.1412,"","","","","",""
"05366710","AVIATION GROUP INC","11",1.3125,24.34,4.7,1.22,-0.92,4,-0.61,-0.62,-0.56,-3.83,1.03,0,1.15,-0.37,1.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5839,"","","","","",""
"05379010","AVIS GROUP HOLDINGS CL A","24",29.625,13.07,31.13,1.14,1.24,0.77,-0.61,0.1,-0.02,-0.33,-1.38,-0.18,2.67,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3311,"","","","","",""
"05367P10","AVID TECHNOLOGY INC","23",14,17.3992,25.19,1,-0.92,-0.05,-0.61,0.09,-0.32,-1,1.03,-0.56,0.26,-0.56,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2443,"","","","","",""
"00234610","AVI BIOPHARMA INC","46",7.875,21.93,18.44,0.88,-0.92,-0.94,-0.61,-0.24,0.75,-1.62,1.03,0,-0.67,-0.65,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.7095,"","","","","",""
"05376210","AVIRON","46",58.3125,18.63,21.93,1.03,-0.92,-1.09,-0.61,2.09,0.83,-0.1,1.03,-0.32,-0.68,-0.65,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0494,"","","","","",""
"05366B10","AVIALL INC","36",6.4375,12.78,18.33,0.73,0.41,2.88,-0.61,-0.41,-0.7,-1.76,-0.48,-0.55,1.92,-0.22,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9902,"","","","","",""
"00753P10","ADVANCED MAGNETICS INC","46",3.75,16.09,6.77,0.72,-0.92,1.24,-0.61,-0.56,-0.21,-2.84,1.03,0,-0.54,-0.65,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.9807,"","","","","",""
"05348P10","AVANIR PHARMACEUTICALS","24",8.1875,37.39,55.52,1.39,-0.92,-1.07,-0.61,1.7,4,-0.82,1.03,0,-0.68,-0.65,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.888,"","","","","",""
"05348710","AVANT CORP","24",18.25,22.13,39.25,1.21,1.19,0.04,-0.61,0.04,-0.36,-0.5,-1.21,0.7,-0.34,-0.65,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7114,"","","","","",""
